,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,ContinentName,cluster_final
13277,M,M,40000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13278,M,F,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13279,M,M,10000.0,2.0,1.0,Partial High School,Clerical,Asia,0.0
13280,M,M,60000.0,1.0,1.0,Graduate Degree,Skilled Manual,North America,0.0
13281,M,F,60000.0,1.0,1.0,Graduate Degree,Skilled Manual,North America,0.0
13282,M,M,60000.0,1.0,1.0,Graduate Degree,Skilled Manual,North America,0.0
13283,M,F,60000.0,1.0,1.0,Graduate Degree,Skilled Manual,North America,0.0
13284,M,M,50000.0,1.0,1.0,Graduate Degree,Skilled Manual,North America,0.0
13285,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
13286,M,M,100000.0,5.0,2.0,Partial College,Professional,North America,0.0
13287,M,F,150000.0,2.0,0.0,Bachelors,Management,North America,0.0
13288,M,F,70000.0,3.0,2.0,Partial College,Professional,North America,0.0
13289,S,F,70000.0,3.0,2.0,Partial College,Professional,North America,0.0
13290,M,M,80000.0,3.0,0.0,Partial College,Professional,North America,0.0
13291,M,F,80000.0,3.0,0.0,Partial College,Professional,North America,0.0
13292,M,F,80000.0,2.0,1.0,Partial College,Professional,North America,0.0
13293,S,F,90000.0,2.0,1.0,Partial College,Professional,North America,0.0
13294,M,F,80000.0,4.0,3.0,Partial College,Professional,North America,0.0
13295,S,F,90000.0,0.0,0.0,Partial College,Professional,North America,0.0
13296,S,F,90000.0,0.0,0.0,Partial College,Professional,North America,0.0
13297,M,M,110000.0,4.0,2.0,Bachelors,Management,North America,0.0
13298,M,M,120000.0,4.0,3.0,Partial College,Professional,North America,0.0
13299,M,M,130000.0,3.0,2.0,Bachelors,Management,North America,0.0
13300,M,F,150000.0,3.0,1.0,Bachelors,Management,North America,0.0
13301,S,M,80000.0,5.0,4.0,Partial College,Professional,North America,4.0
13302,M,M,80000.0,5.0,4.0,Partial College,Professional,North America,4.0
13303,S,F,80000.0,5.0,4.0,Partial College,Professional,North America,4.0
13304,S,F,80000.0,5.0,4.0,Partial College,Professional,North America,4.0
13305,M,F,100000.0,1.0,2.0,Partial College,Professional,North America,0.0
13306,M,M,100000.0,1.0,2.0,Partial College,Professional,North America,0.0
13307,M,M,100000.0,1.0,2.0,Partial College,Professional,North America,0.0
13308,M,M,100000.0,1.0,2.0,Partial College,Professional,North America,0.0
13309,M,M,100000.0,3.0,2.0,Partial College,Professional,North America,0.0
13310,S,M,110000.0,1.0,3.0,Bachelors,Management,North America,0.0
13311,S,F,120000.0,1.0,3.0,Partial College,Professional,North America,0.0
13312,S,M,120000.0,1.0,3.0,High School,Professional,North America,0.0
13313,S,M,70000.0,5.0,4.0,Partial College,Professional,North America,4.0
13314,M,F,80000.0,5.0,4.0,Partial College,Professional,North America,4.0
13315,S,F,80000.0,5.0,4.0,Partial College,Professional,North America,4.0
13316,M,F,80000.0,5.0,4.0,Partial College,Professional,North America,4.0
13317,M,F,110000.0,1.0,3.0,Bachelors,Management,North America,0.0
13318,S,M,130000.0,1.0,3.0,Bachelors,Management,North America,0.0
13319,M,F,60000.0,2.0,0.0,High School,Professional,North America,0.0
13320,S,M,60000.0,2.0,0.0,High School,Professional,North America,0.0
13321,M,F,60000.0,2.0,0.0,High School,Professional,North America,0.0
13322,M,M,60000.0,2.0,0.0,High School,Professional,North America,0.0
13323,M,M,60000.0,2.0,0.0,High School,Professional,North America,0.0
13324,S,F,70000.0,4.0,3.0,High School,Professional,North America,0.0
13325,M,M,80000.0,3.0,2.0,Partial College,Professional,North America,0.0
13326,M,F,40000.0,3.0,0.0,Partial College,Professional,North America,0.0
13327,M,F,70000.0,4.0,0.0,Graduate Degree,Management,North America,2.0
13328,M,F,100000.0,3.0,2.0,Partial College,Professional,North America,0.0
13329,M,M,110000.0,5.0,3.0,Partial College,Professional,North America,0.0
13330,S,F,110000.0,3.0,3.0,Partial College,Professional,North America,0.0
13331,M,F,120000.0,1.0,3.0,High School,Professional,North America,0.0
13332,M,F,160000.0,1.0,3.0,Partial College,Professional,North America,0.0
13333,M,F,170000.0,1.0,0.0,Graduate Degree,Management,North America,0.0
13334,S,F,170000.0,1.0,1.0,Bachelors,Management,North America,0.0
13335,S,M,80000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
13336,S,M,60000.0,2.0,0.0,High School,Professional,North America,0.0
13337,M,M,60000.0,2.0,0.0,High School,Professional,North America,0.0
13338,M,M,70000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
13339,M,M,70000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
13340,S,F,70000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
13341,S,F,70000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
13342,M,F,40000.0,3.0,0.0,Partial College,Professional,North America,0.0
13343,M,M,40000.0,3.0,0.0,Partial College,Professional,North America,0.0
13344,M,F,70000.0,5.0,0.0,Graduate Degree,Management,North America,5.0
13345,M,M,70000.0,5.0,0.0,Graduate Degree,Management,North America,5.0
13346,M,M,80000.0,4.0,0.0,Graduate Degree,Management,North America,2.0
13347,S,F,70000.0,5.0,0.0,Graduate Degree,Management,North America,5.0
13348,M,M,80000.0,4.0,0.0,Graduate Degree,Management,North America,2.0
13349,M,F,70000.0,5.0,0.0,Graduate Degree,Management,North America,5.0
13350,M,F,60000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
13351,M,F,60000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
13352,M,M,60000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
13353,M,F,70000.0,5.0,0.0,Graduate Degree,Management,North America,5.0
13354,S,M,70000.0,5.0,0.0,Graduate Degree,Management,North America,5.0
13355,M,M,10000.0,2.0,1.0,Partial High School,Clerical,Asia,0.0
13356,S,F,20000.0,4.0,0.0,High School,Skilled Manual,Asia,0.0
13357,M,M,20000.0,4.0,0.0,High School,Skilled Manual,Asia,0.0
13358,M,M,20000.0,4.0,0.0,High School,Skilled Manual,Asia,0.0
13359,M,F,10000.0,2.0,1.0,Partial High School,Clerical,Asia,0.0
13360,M,F,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13361,M,M,40000.0,0.0,0.0,Partial High School,Clerical,North America,1.0
13362,M,M,10000.0,2.0,1.0,Partial High School,Clerical,Asia,0.0
13363,M,M,20000.0,2.0,1.0,Partial High School,Clerical,Asia,0.0
13364,M,M,30000.0,3.0,0.0,Partial College,Clerical,Asia,0.0
13365,S,F,40000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13366,S,M,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13367,M,M,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13368,S,M,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13369,M,F,30000.0,3.0,0.0,Partial College,Clerical,Asia,0.0
13370,S,M,30000.0,3.0,0.0,Partial College,Clerical,Asia,0.0
13371,S,F,30000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13372,S,F,70000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13373,M,F,30000.0,3.0,0.0,High School,Skilled Manual,Asia,0.0
13374,M,M,30000.0,3.0,0.0,High School,Skilled Manual,Asia,0.0
13375,M,F,30000.0,3.0,0.0,High School,Skilled Manual,Asia,0.0
13376,M,F,30000.0,3.0,0.0,High School,Skilled Manual,Asia,0.0
13377,S,F,30000.0,3.0,0.0,High School,Skilled Manual,Asia,0.0
13378,M,F,40000.0,2.0,0.0,Partial College,Skilled Manual,Asia,0.0
13379,S,M,40000.0,3.0,0.0,Partial College,Skilled Manual,Asia,0.0
13380,S,M,40000.0,3.0,0.0,Partial College,Skilled Manual,Asia,0.0
13381,S,F,80000.0,2.0,0.0,Partial College,Skilled Manual,Asia,0.0
13382,S,F,80000.0,2.0,0.0,Partial College,Skilled Manual,Asia,0.0
13383,S,F,30000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13384,S,F,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13385,M,M,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13386,M,M,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13387,S,F,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13388,S,F,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13389,S,F,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13390,M,M,70000.0,0.0,0.0,Partial College,Professional,North America,0.0
13391,M,F,70000.0,0.0,0.0,Partial College,Professional,North America,0.0
13392,S,F,70000.0,0.0,0.0,Partial College,Professional,North America,0.0
13393,M,F,70000.0,0.0,0.0,Partial College,Professional,North America,0.0
13394,S,F,80000.0,2.0,0.0,High School,Skilled Manual,Asia,0.0
13395,S,M,80000.0,2.0,0.0,High School,Skilled Manual,Asia,0.0
13396,S,M,80000.0,2.0,0.0,High School,Skilled Manual,Asia,0.0
13397,S,M,80000.0,2.0,0.0,High School,Skilled Manual,Asia,0.0
13398,S,F,70000.0,2.0,0.0,High School,Skilled Manual,Asia,0.0
13399,S,F,70000.0,2.0,0.0,High School,Skilled Manual,Asia,0.0
13400,M,M,70000.0,2.0,0.0,High School,Skilled Manual,Asia,0.0
13401,M,M,70000.0,2.0,0.0,High School,Skilled Manual,Asia,0.0
13402,S,M,70000.0,2.0,0.0,High School,Professional,Asia,0.0
13403,S,F,70000.0,2.0,0.0,High School,Professional,Asia,0.0
13404,S,F,100000.0,1.0,1.0,Bachelors,Management,Asia,0.0
13405,M,F,100000.0,1.0,1.0,Bachelors,Management,Asia,0.0
13406,M,M,110000.0,5.0,1.0,Bachelors,Management,Asia,0.0
13407,S,M,120000.0,5.0,1.0,Bachelors,Management,Asia,0.0
13408,S,M,130000.0,0.0,0.0,Graduate Degree,Management,Asia,0.0
13409,S,M,80000.0,0.0,0.0,Bachelors,Management,North America,0.0
13410,S,M,80000.0,0.0,0.0,Bachelors,Management,North America,0.0
13411,S,M,60000.0,0.0,0.0,Partial College,Professional,North America,0.0
13412,M,M,60000.0,0.0,0.0,Partial College,Professional,North America,0.0
13413,S,F,60000.0,0.0,0.0,Partial College,Professional,North America,0.0
13414,M,F,60000.0,0.0,0.0,High School,Professional,North America,0.0
13415,S,M,150000.0,0.0,0.0,Bachelors,Management,North America,0.0
13416,M,M,70000.0,2.0,0.0,Partial High School,Skilled Manual,North America,0.0
13417,M,F,60000.0,2.0,0.0,High School,Professional,North America,0.0
13418,M,M,60000.0,2.0,0.0,High School,Professional,North America,0.0
13419,M,M,60000.0,2.0,0.0,High School,Professional,North America,0.0
13420,S,F,70000.0,3.0,2.0,Partial College,Professional,North America,0.0
13421,M,M,60000.0,2.0,0.0,High School,Professional,North America,0.0
13422,S,M,60000.0,2.0,0.0,High School,Professional,North America,0.0
13423,S,F,70000.0,3.0,0.0,Partial College,Professional,North America,0.0
13424,M,M,70000.0,3.0,0.0,Partial College,Professional,North America,0.0
13425,M,M,70000.0,3.0,0.0,Partial College,Professional,North America,0.0
13426,S,F,70000.0,3.0,0.0,Partial College,Professional,North America,0.0
13427,M,F,70000.0,3.0,0.0,Partial College,Professional,North America,0.0
13428,S,M,70000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
13429,M,M,100000.0,3.0,1.0,Bachelors,Management,North America,0.0
13430,S,F,100000.0,4.0,1.0,Bachelors,Management,North America,0.0
13431,M,M,100000.0,4.0,1.0,Partial College,Professional,North America,0.0
13432,M,M,110000.0,2.0,2.0,Bachelors,Management,North America,0.0
13433,M,F,110000.0,2.0,2.0,Bachelors,Management,North America,0.0
13434,M,M,130000.0,1.0,1.0,Graduate Degree,Management,North America,0.0
13435,M,M,80000.0,4.0,3.0,Bachelors,Management,North America,0.0
13436,M,M,80000.0,4.0,3.0,Bachelors,Management,North America,0.0
13437,M,M,60000.0,3.0,2.0,Graduate Degree,Professional,North America,0.0
13438,S,M,70000.0,1.0,0.0,Bachelors,Professional,North America,0.0
13439,M,M,70000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
13440,M,M,70000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
13441,S,M,40000.0,4.0,3.0,High School,Skilled Manual,North America,0.0
13442,M,M,60000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
13443,S,M,60000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
13444,M,M,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
13445,M,M,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
13446,M,M,60000.0,3.0,0.0,Graduate Degree,Management,North America,2.0
13447,S,M,60000.0,4.0,0.0,Graduate Degree,Management,North America,2.0
13448,M,F,60000.0,4.0,0.0,Graduate Degree,Management,North America,2.0
13449,S,F,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
13450,S,M,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
13451,M,F,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
13452,S,F,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
13453,M,F,80000.0,5.0,0.0,Bachelors,Management,North America,3.0
13454,M,M,90000.0,5.0,0.0,Bachelors,Management,North America,3.0
13455,M,M,40000.0,4.0,0.0,High School,Professional,North America,0.0
13456,M,F,40000.0,4.0,0.0,High School,Professional,North America,0.0
13457,M,M,40000.0,4.0,0.0,High School,Professional,North America,0.0
13458,M,F,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
13459,M,M,70000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
13460,M,M,50000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
13461,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
13462,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
13463,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
13464,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
13465,M,M,50000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
13466,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
13467,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
13468,M,M,50000.0,2.0,2.0,Bachelors,Skilled Manual,North America,0.0
13469,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
13470,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
13471,M,M,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
13472,M,F,70000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
13473,S,F,70000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
13474,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
13475,M,M,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
13476,S,M,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
13477,M,M,60000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
13478,M,M,70000.0,4.0,0.0,Graduate Degree,Professional,North America,2.0
13479,S,F,50000.0,2.0,2.0,Bachelors,Skilled Manual,North America,0.0
13480,S,F,50000.0,2.0,2.0,Bachelors,Skilled Manual,North America,0.0
13481,M,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13482,S,M,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13483,S,M,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13484,M,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13485,M,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13486,M,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13487,M,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13488,M,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13489,M,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13490,S,M,70000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13491,M,M,70000.0,4.0,0.0,Graduate Degree,Professional,North America,2.0
13492,M,F,60000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
13493,S,F,70000.0,5.0,0.0,Graduate Degree,Professional,North America,5.0
13494,M,M,70000.0,5.0,0.0,Graduate Degree,Professional,North America,5.0
13495,S,M,70000.0,5.0,5.0,Graduate Degree,Professional,North America,4.0
13496,M,F,70000.0,5.0,5.0,Graduate Degree,Professional,North America,4.0
13497,M,F,70000.0,5.0,5.0,Graduate Degree,Professional,North America,4.0
13498,S,M,80000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
13499,S,F,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
13500,S,F,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
13501,S,F,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
13502,S,F,80000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
13503,M,M,80000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
13504,S,F,80000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
13505,S,F,80000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
13506,S,F,80000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
13507,S,M,80000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
13508,S,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13509,M,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
13510,S,M,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
13511,S,M,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
13512,M,F,60000.0,4.0,4.0,Bachelors,Skilled Manual,North America,0.0
13513,S,F,60000.0,5.0,5.0,Bachelors,Skilled Manual,North America,4.0
13514,M,M,60000.0,5.0,5.0,Bachelors,Skilled Manual,North America,4.0
13515,S,F,60000.0,5.0,5.0,Bachelors,Skilled Manual,North America,4.0
13516,M,F,60000.0,5.0,5.0,Bachelors,Skilled Manual,North America,4.0
13517,S,M,60000.0,4.0,2.0,Bachelors,Skilled Manual,North America,0.0
13518,S,M,60000.0,4.0,2.0,Bachelors,Skilled Manual,North America,0.0
13519,S,F,60000.0,4.0,2.0,Bachelors,Skilled Manual,North America,0.0
13520,M,M,60000.0,4.0,2.0,Bachelors,Skilled Manual,North America,0.0
13521,M,F,60000.0,4.0,2.0,Bachelors,Skilled Manual,North America,0.0
13522,S,F,70000.0,4.0,2.0,Bachelors,Professional,North America,0.0
13523,M,F,70000.0,4.0,2.0,Bachelors,Professional,North America,0.0
13524,S,F,70000.0,0.0,0.0,Bachelors,Professional,North America,0.0
13525,S,M,70000.0,0.0,0.0,Bachelors,Professional,North America,0.0
13526,S,M,70000.0,0.0,0.0,Bachelors,Professional,North America,0.0
13527,S,M,70000.0,4.0,2.0,Bachelors,Professional,North America,0.0
13528,S,M,60000.0,3.0,2.0,Graduate Degree,Professional,North America,0.0
13529,S,M,60000.0,3.0,2.0,Graduate Degree,Professional,North America,0.0
13530,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
13531,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
13532,S,M,40000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
13533,S,F,40000.0,0.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
13534,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
13535,M,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
13536,S,M,30000.0,0.0,0.0,High School,Manual,Europe,0.0
13537,S,M,30000.0,0.0,0.0,High School,Manual,Europe,0.0
13538,S,M,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
13539,S,F,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
13540,S,F,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
13541,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
13542,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
13543,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
13544,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
13545,M,M,30000.0,0.0,0.0,High School,Manual,Europe,0.0
13546,S,F,30000.0,0.0,0.0,High School,Manual,Europe,0.0
13547,S,F,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
13548,S,M,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
13549,S,M,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
13550,S,F,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
13551,S,F,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
13552,M,M,30000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
13553,S,M,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
13554,S,F,40000.0,4.0,4.0,Partial College,Clerical,North America,0.0
13555,M,M,110000.0,4.0,0.0,Graduate Degree,Professional,North America,2.0
13556,S,F,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
13557,M,M,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
13558,M,M,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
13559,S,F,20000.0,2.0,0.0,High School,Manual,North America,0.0
13560,M,F,30000.0,1.0,0.0,High School,Clerical,North America,0.0
13561,S,M,30000.0,1.0,0.0,High School,Clerical,North America,0.0
13562,S,M,30000.0,1.0,0.0,High School,Clerical,North America,0.0
13563,M,M,30000.0,1.0,0.0,High School,Clerical,North America,0.0
13564,M,F,30000.0,2.0,0.0,High School,Clerical,North America,0.0
13565,M,M,30000.0,2.0,0.0,High School,Clerical,North America,0.0
13566,M,M,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
13567,M,M,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
13568,S,M,30000.0,2.0,0.0,High School,Skilled Manual,North America,0.0
13569,M,M,30000.0,2.0,0.0,High School,Skilled Manual,North America,0.0
